Timestamp;Date;Time;Temp;CO2;Noise;Brightness;Relative-humidity;Motion;Nr-People;Lights-on/off;External-noise;Internal-noise;Nr-Windows;Nr-Computers;Weekday;Vents-on/off;;;;
11.09.2017 11:05;11.09.2017;11.05;23.645159321199998;417.0;44.07101352229999;7.02;37.5106824564;0;0;0;1;0;2;0;0;1;;;;
11.09.2017 11:10;11.09.2017;11.10;23.614943230399998;417.0;49.8670084263;35.1;37.883042363600005;1;2;1;1;0;2;2;0;1;;;;
11.09.2017 11:15;11.09.2017;11.15;23.675375411999998;418.0;42.28581138;51.3;38.2554022708;1;2;1;1;0;2;2;0;1;;;;
11.09.2017 11:20;11.09.2017;11.20;23.6552313515;419.0;41.9558353965;51.66;38.7132218288;1;0;1;1;0;2;2;0;1;;;;
11.09.2017 11:25;11.09.2017;11.25;23.675375411999998;419.0;75.1817113812;50.4;38.2798193139;1;3;1;1;0;3;3;0;1;;;;
11.09.2017 11:30;11.09.2017;11.30;23.7055915029;420.0;47.87542025770001;50.58;38.1821511415;1;3;1;1;0;3;3;0;1;;;;
11.09.2017 11:35;11.09.2017;11.35;23.7257355634;421.0;62.725886036599995;49.86;37.7182273227;1;3;1;1;0;3;3;0;1;;;;
11.09.2017 11:40;11.09.2017;11.40;23.745879624;423.0;39.7258821753;48.06;37.9990233183;1;3;1;1;0;3;3;0;1;;;;
11.09.2017 11:45;11.09.2017;11.45;23.7559516543;425.0;45.8197669392;47.52;37.9990233183;0;3;1;1;0;3;3;0;1;;;;
11.09.2017 11:50;11.09.2017;11.50;23.7760957148;427.0;49.716490380399996;47.52;37.9501892321;1;2;1;1;0;3;3;0;1;;;;
11.09.2017 11:55;11.09.2017;11.55;23.7760957148;428.0;39.7258821753;47.7;37.7304358442;0;2;1;1;0;3;3;0;1;;;;
11.09.2017 12:00;11.09.2017;12.00;23.786167745100002;429.0;46.2673844193;46.8;37.7975827127;1;1;1;2;0;3;3;0;1;;;;
11.09.2017 12:05;11.09.2017;12.05;23.7962397754;431.0;50.584352773599996;47.7;37.4984739348;1;2;1;2;0;3;3;0;1;;;;
11.09.2017 12:10;11.09.2017;12.10;23.8264558662;431.0;40.1312223234;45.9;37.4252228055;1;3;1;2;2;3;4;0;1;;;;
11.09.2017 12:15;11.09.2017;12.15;23.856671957;432.0;65.5319579124;46.98;37.9074594067;1;3;1;2;2;3;4;0;1;;;;
11.09.2017 12:20;11.09.2017;12.20;23.856671957;434.0;48.2383182696;45.54;37.7487486265;1;3;1;2;2;3;4;0;1;;;;
11.09.2017 12:25;11.09.2017;12.25;23.856671957;435.0;60.700754347600004;45.36;37.7487486265;1;3;1;2;2;3;4;0;1;;;;
11.09.2017 12:30;11.09.2017;12.30;23.8667439873;436.0;61.8521081865;45.54;37.7060188011;1;3;1;2;2;3;4;0;1;;;;
11.09.2017 12:35;11.09.2017;12.35;23.8868880479;437.0;39.7258821753;45.9;37.4740568917;1;3;1;2;2;3;4;0;1;;;;
11.09.2017 12:40;11.09.2017;12.40;23.856671957;437.0;40.521926729899995;45.54;37.4496398486;1;3;1;2;2;3;4;0;1;;;;
11.09.2017 12:45;11.09.2017;12.45;23.8667439873;437.0;40.1312223234;46.08;37.4740568917;1;3;1;1;1;3;4;0;1;;;;
11.09.2017 12:50;11.09.2017;12.50;23.8667439873;437.0;61.0154284035;45.72;37.5106824564;1;3;1;1;1;3;4;0;1;;;;
11.09.2017 12:55;11.09.2017;12.55;23.8868880479;437.0;45.5880441493;47.16;37.4984739348;1;3;1;1;1;3;4;0;1;;;;
11.09.2017 13:00;11.09.2017;13.00;23.8868880479;437.0;51.2487739213;46.62;37.7060188011;1;3;1;1;1;3;4;0;1;;;;
11.09.2017 13:05;11.09.2017;13.05;23.8868880479;437.0;54.520518888999995;47.16;38.2309852277;1;3;1;1;1;3;4;0;1;;;;
11.09.2017 13:10;11.09.2017;13.10;23.907032108400003;438.0;39.7258821753;47.34;38.4568428763;1;3;1;1;1;3;4;0;1;;;;
11.09.2017 13:15;11.09.2017;13.15;23.8969600781;438.0;57.6840458703;46.98;38.5056769625;1;3;1;1;1;3;4;0;1;;;;
11.09.2017 13:20;11.09.2017;13.20;23.927176169000003;439.0;40.1312223234;46.62;38.5178854841;1;3;1;1;1;3;4;0;1;;;;
11.09.2017 13:25;11.09.2017;13.25;23.9372481992;439.0;58.033031477600005;46.98;38.6521792211;1;3;1;1;1;3;4;0;1;;;;
11.09.2017 13:30;11.09.2017;13.30;23.9372481992;440.0;67.2849888576;45.9;38.603345134899996;1;3;1;1;1;3;4;0;1;;;;
11.09.2017 13:35;11.09.2017;13.35;23.9372481992;440.0;40.8989275101;46.26;38.6521792211;1;3;1;1;1;3;4;0;1;;;;
11.09.2017 13:40;11.09.2017;13.40;23.947320229499997;440.0;40.1312223234;46.8;38.853619826599996;1;3;1;1;1;3;4;0;1;;;;
11.09.2017 13:45;11.09.2017;13.45;23.947320229499997;441.0;50.4453585846;46.98;38.951287999;1;3;1;2;2;3;4;0;1;;;;
11.09.2017 13:50;11.09.2017;13.50;23.947320229499997;441.0;47.3035761958;46.98;39.201562690799996;1;3;1;2;2;3;4;0;1;;;;
11.09.2017 13:55;11.09.2017;13.55;23.9372481992;441.0;51.7467923425;48.06;39.1344158222;1;3;1;2;2;3;4;0;1;;;;
11.09.2017 14:00;11.09.2017;14.00;23.9674642901;441.0;50.4453585846;48.42;39.250396777;1;4;1;2;3;2;4;0;1;;;;
11.09.2017 14:05;11.09.2017;14.05;23.947320229499997;442.0;52.4447093887;46.62;39.4823586864;1;3;1;2;3;2;4;0;1;;;;
11.09.2017 14:10;11.09.2017;14.10;23.9674642901;443.0;39.7258821753;48.24;39.250396777;1;2;1;1;1;3;4;0;1;;;;
11.09.2017 14:15;11.09.2017;14.15;23.947320229499997;443.0;40.521926729899995;47.7;39.3724819924;1;2;1;1;1;3;4;0;1;;;;
11.09.2017 14:20;11.09.2017;14.20;23.9372481992;443.0;46.695310471000006;48.42;39.122207300700005;1;2;1;1;1;3;4;0;1;;;;
11.09.2017 14:25;11.09.2017;14.25;23.927176169000003;443.0;61.9545424276;48.06;38.9390794775;1;2;1;1;1;3;4;0;1;;;;
11.09.2017 14:30;11.09.2017;14.30;23.907032108400003;442.0;39.7258821753;48.06;38.9879135637;1;2;1;1;1;3;4;0;1;;;;
11.09.2017 14:35;11.09.2017;14.35;23.9372481992;442.0;39.7258821753;47.88;38.8047857404;1;2;1;1;1;3;4;0;1;;;;
11.09.2017 14:40;11.09.2017;14.40;23.9372481992;442.0;42.28581138;48.06;38.853619826599996;1;2;1;1;1;3;4;0;1;;;;
11.09.2017 14:45;11.09.2017;14.45;23.927176169000003;442.0;39.7258821753;48.06;38.9146624344;1;2;1;1;1;3;4;0;1;;;;
11.09.2017 14:50;11.09.2017;14.50;23.927176169000003;442.0;40.1312223234;48.06;38.816994262;1;2;1;1;1;3;4;0;1;;;;
11.09.2017 14:55;11.09.2017;14.55;23.927176169000003;443.0;51.375925153800004;46.98;38.6888047857;1;2;1;1;1;2;2;0;1;;;;
11.09.2017 15:00;11.09.2017;15.00;23.9372481992;443.0;39.7258821753;48.78;38.8292027835;1;2;1;1;1;2;2;0;1;;;;
11.09.2017 15:05;11.09.2017;15.05;23.907032108400003;443.0;39.7258821753;48.42;38.7132218288;0;2;1;1;1;2;2;0;1;;;;
11.09.2017 15:10;11.09.2017;15.10;23.907032108400003;443.0;60.414113991499995;47.88;38.115004273000004;1;2;1;1;1;2;2;0;1;;;;
11.09.2017 15:15;11.09.2017;15.15;23.927176169000003;443.0;55.74177276859999;48.06;37.9868147967;1;2;1;1;1;2;2;0;1;;;;
11.09.2017 15:20;11.09.2017;15.20;23.907032108400003;443.0;52.2181934755;48.42;38.194359663;1;2;1;1;1;2;2;0;1;;;;
11.09.2017 15:25;11.09.2017;15.25;23.907032108400003;443.0;39.7258821753;47.34;38.4812599194;1;2;1;1;1;2;2;0;1;;;;
11.09.2017 15:30;11.09.2017;15.30;23.927176169000003;443.0;39.7258821753;47.52;38.6155536565;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 15:35;11.09.2017;15.35;23.9372481992;443.0;39.7258821753;48.06;38.5361982664;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 15:40;11.09.2017;15.40;23.9775363204;443.0;39.7258821753;48.24;38.3958002686;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 15:45;11.09.2017;15.45;24.0178244415;444.0;39.7258821753;48.42;38.2309852277;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 15:50;11.09.2017;15.50;24.0681845928;445.0;39.7258821753;47.7;38.115004273000004;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 15:55;11.09.2017;15.55;24.0883286534;448.0;39.7258821753;47.34;38.060065926;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 16:00;11.09.2017;16.00;24.1185447442;452.0;39.7258821753;47.52;38.0112318398;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 16:05;11.09.2017;16.05;24.158832865300003;457.0;59.3874808771;46.98;38.1699426199;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 16:10;11.09.2017;16.10;24.178976925900002;469.0;39.7258821753;47.16;38.1027957514;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 16:15;11.09.2017;16.15;24.219265046999997;498.0;70.01680683810001;47.88;38.353070443200004;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 16:19;11.09.2017;16.19;24.2293370773;520.0;49.4078232658;47.52;38.1027957514;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 16:24;11.09.2017;16.24;24.249481137800004;538.0;44.07101352229999;47.52;38.1272127945;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 16:29;11.09.2017;16.29;24.2696251984;552.0;41.9558353965;46.98;38.0722744476;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 16:34;11.09.2017;16.34;24.2998412892;566.0;39.7258821753;46.98;38.1272127945;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 16:39;11.09.2017;16.39;24.2998412892;575.0;39.7258821753;46.98;38.0478574045;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 16:44;11.09.2017;16.44;24.309913319499998;583.0;39.7258821753;47.34;38.0234403614;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 16:49;11.09.2017;16.49;24.309913319499998;587.0;39.7258821753;47.34;38.2065681846;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 16:54;11.09.2017;16.54;24.3401294103;591.0;40.1312223234;47.16;38.115004273000004;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 16:59;11.09.2017;16.59;24.3401294103;595.0;39.7258821753;47.7;38.090587229899995;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 17:04;11.09.2017;17.04;24.3602734709;601.0;39.7258821753;50.22;38.115004273000004;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 17:09;11.09.2017;17.09;24.3703455012;606.0;39.7258821753;48.42;38.1027957514;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 17:14;11.09.2017;17.14;24.3804175314;610.0;67.4250687866;48.06;38.1027957514;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 17:19;11.09.2017;17.19;24.4106336223;611.0;40.1312223234;46.98;38.0478574045;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 17:24;11.09.2017;17.24;24.4106336223;612.0;39.7258821753;47.34;38.304236357;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 17:29;11.09.2017;17.29;24.4207056525;614.0;39.7258821753;48.24;38.0234403614;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 17:34;11.09.2017;17.34;24.4207056525;616.0;39.7258821753;49.5;38.0234403614;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 17:39;11.09.2017;17.39;24.4408497131;622.0;40.1312223234;49.5;38.0234403614;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 17:44;11.09.2017;17.44;24.450921743400002;624.0;39.7258821753;49.32;37.9990233183;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 17:49;11.09.2017;17.49;24.450921743400002;623.0;56.7379325472;48.42;38.0234403614;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 17:54;11.09.2017;17.54;24.4710658039;625.0;39.7258821753;48.06;38.0234403614;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 17:59;11.09.2017;17.59;24.481137834200002;630.0;39.7258821753;46.98;37.9990233183;1;2;1;1;1;2;2;0;0;;;;
11.09.2017 18:04;11.09.2017;18.04;24.481137834200002;632.0;40.1312223234;49.14;37.9990233183;1;0;1;1;1;2;1;0;0;;;;
11.09.2017 18:09;11.09.2017;18.09;24.481137834200002;634.0;39.7258821753;49.68;38.0234403614;0;0;1;1;1;2;1;0;0;;;;
11.09.2017 18:14;11.09.2017;18.14;24.4710658039;637.0;39.7258821753;48.78;38.060065926;0;0;1;1;1;2;1;0;0;;;;
11.09.2017 18:20;11.09.2017;18.20;24.4710658039;642.0;39.7258821753;47.88;38.090587229899995;0;0;1;1;1;2;1;0;0;;;;
11.09.2017 18:25;11.09.2017;18.25;24.450921743400002;647.0;39.7258821753;47.16;38.0722744476;0;0;1;1;1;2;1;0;0;;;;
11.09.2017 18:30;11.09.2017;18.30;24.450921743400002;648.0;39.7258821753;46.62;38.115004273000004;0;0;1;1;1;2;1;0;0;;;;
11.09.2017 18:35;11.09.2017;18.35;24.450921743400002;648.0;39.7258821753;46.44;38.090587229899995;0;0;1;1;1;2;1;0;0;;;;
11.09.2017 18:40;11.09.2017;18.40;24.450921743400002;647.0;39.7258821753;46.26;38.0478574045;0;0;1;1;1;2;1;0;0;;;;
11.09.2017 18:45;11.09.2017;18.45;24.4408497131;646.0;39.7258821753;46.44;38.0234403614;0;0;1;1;1;2;1;0;0;;;;
11.09.2017 18:50;11.09.2017;18.50;24.450921743400002;644.0;39.7258821753;46.44;37.9990233183;0;0;1;1;1;2;1;0;0;;;;
11.09.2017 18:55;11.09.2017;18.55;24.4408497131;643.0;39.7258821753;46.44;37.9501892321;0;0;1;1;1;2;1;0;0;;;;
11.09.2017 19:00;11.09.2017;19.00;24.4408497131;642.0;39.7258821753;47.16;37.9746062752;0;0;0;1;1;2;1;0;0;;;;
11.09.2017 19:05;11.09.2017;19.05;24.4408497131;642.0;39.7258821753;1.44;37.9746062752;0;0;0;1;1;2;1;0;0;;;;
11.09.2017 19:10;11.09.2017;19.10;24.4207056525;641.0;39.7258821753;0.36;37.9501892321;0;0;0;1;1;2;1;0;0;;;;
11.09.2017 19:15;11.09.2017;19.15;24.4207056525;637.0;39.7258821753;;37.9501892321;0;0;0;1;1;2;1;0;0;;;;
11.09.2017 19:20;11.09.2017;19.20;24.400561592;636.0;39.7258821753;0.54;38.0234403614;0;0;0;1;1;2;1;0;0;;;;
11.09.2017 19:25;11.09.2017;19.25;24.400561592;634.0;39.7258821753;;37.9501892321;0;0;0;1;1;2;1;0;0;;;;
11.09.2017 19:30;11.09.2017;19.30;24.3602734709;632.0;39.7258821753;;37.9868147967;0;0;0;1;1;2;1;0;0;;;;
11.09.2017 19:35;11.09.2017;19.35;24.3401294103;627.0;39.7258821753;;37.9868147967;0;0;0;1;1;2;1;0;0;;;;
11.09.2017 19:40;11.09.2017;19.40;24.3401294103;623.0;39.7258821753;;38.0356488829;0;0;0;1;1;2;1;0;0;;;;
11.09.2017 19:45;11.09.2017;19.45;24.3300573801;621.0;39.3048798976;;37.9746062752;0;0;0;1;1;2;1;0;0;;;;
11.09.2017 19:50;11.09.2017;19.50;24.309913319499998;618.0;39.7258821753;;38.0234403614;0;0;0;1;1;2;1;0;0;;;;
11.09.2017 19:55;11.09.2017;19.55;24.2998412892;616.0;39.7258821753;40.86;38.1699426199;1;1;1;0;0;2;1;0;0;;;;
11.09.2017 20:00;11.09.2017;20.00;24.2998412892;621.0;39.7258821753;47.16;38.0722744476;1;0;1;0;0;2;1;0;0;;;;
11.09.2017 20:05;11.09.2017;20.05;24.309913319499998;620.0;39.7258821753;46.98;37.9990233183;0;0;1;0;0;2;1;0;0;;;;
11.09.2017 20:10;11.09.2017;20.10;24.3300573801;621.0;39.7258821753;46.26;38.0234403614;0;0;1;0;0;2;1;0;0;;;;
11.09.2017 20:15;11.09.2017;20.15;24.3401294103;621.0;39.7258821753;46.08;38.060065926;0;0;1;0;0;2;1;0;0;;;;
11.09.2017 20:20;11.09.2017;20.20;24.3602734709;622.0;39.7258821753;45.9;38.060065926;0;0;1;0;0;2;1;0;0;;;;
11.09.2017 20:25;11.09.2017;20.25;24.3703455012;622.0;39.7258821753;45.9;37.9990233183;0;0;1;0;0;2;1;0;0;;;;
11.09.2017 20:30;11.09.2017;20.30;24.400561592;621.0;39.7258821753;45.9;37.9501892321;0;0;1;0;0;2;1;0;0;;;;
11.09.2017 20:35;11.09.2017;20.35;24.400561592;620.0;39.7258821753;45.9;37.9074594067;0;0;1;0;0;2;1;0;0;;;;
11.09.2017 20:40;11.09.2017;20.40;24.4106336223;619.0;39.7258821753;45.9;37.8586253205;0;0;1;0;0;2;1;0;0;;;;
11.09.2017 20:45;11.09.2017;20.45;24.4207056525;619.0;39.7258821753;45.9;37.8097912343;0;0;1;0;0;2;1;0;0;;;;
11.09.2017 20:50;11.09.2017;20.50;24.4207056525;616.0;39.7258821753;45.9;37.7609571481;0;0;1;0;0;2;1;0;0;;;;
11.09.2017 20:55;11.09.2017;20.55;24.4408497131;614.0;39.7258821753;45.9;37.7304358442;0;0;1;0;0;2;1;0;0;;;;
11.09.2017 21:00;11.09.2017;21.00;24.4408497131;611.0;39.7258821753;;37.7060188011;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 21:05;11.09.2017;21.05;24.4207056525;609.0;39.7258821753;;37.681601758;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 21:10;11.09.2017;21.10;24.4106336223;606.0;39.7258821753;;37.6510804542;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 21:15;11.09.2017;21.15;24.400561592;604.0;39.7258821753;;37.626663411100004;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 21:20;11.09.2017;21.20;24.3804175314;601.0;39.7258821753;;37.626663411100004;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 21:25;11.09.2017;21.25;24.3602734709;598.0;39.7258821753;;37.638871932600004;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 21:30;11.09.2017;21.30;24.3401294103;593.0;39.7258821753;;37.638871932600004;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 21:35;11.09.2017;21.35;24.3300573801;588.0;39.7258821753;;37.602246368;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 21:40;11.09.2017;21.40;24.309913319499998;583.0;39.7258821753;;37.626663411100004;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 21:45;11.09.2017;21.45;24.2998412892;579.0;39.7258821753;;37.626663411100004;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 21:50;11.09.2017;21.50;24.2998412892;575.0;39.7258821753;;37.626663411100004;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 21:55;11.09.2017;21.55;24.289769258899998;572.0;39.7258821753;;37.626663411100004;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 22:00;11.09.2017;22.00;24.2696251984;568.0;39.7258821753;;37.626663411100004;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 22:05;11.09.2017;22.05;24.2696251984;565.0;39.7258821753;;37.602246368;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 22:10;11.09.2017;22.10;24.2696251984;557.0;39.7258821753;;37.602246368;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 22:15;11.09.2017;22.15;24.2595531681;552.0;39.7258821753;;37.602246368;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 22:20;11.09.2017;22.20;24.249481137800004;548.0;39.7258821753;;37.602246368;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 22:25;11.09.2017;22.25;24.249481137800004;543.0;39.7258821753;;37.577829324899994;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 22:30;11.09.2017;22.30;24.249481137800004;539.0;39.7258821753;;37.577829324899994;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 22:35;11.09.2017;22.35;24.2293370773;539.0;39.7258821753;;37.577829324899994;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 22:40;11.09.2017;22.40;24.219265046999997;538.0;39.7258821753;;37.5656208033;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 22:45;11.09.2017;22.45;24.2293370773;534.0;39.7258821753;;37.5534122818;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 22:50;11.09.2017;22.50;24.219265046999997;530.0;39.7258821753;;37.5656208033;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 22:55;11.09.2017;22.55;24.199120986399997;526.0;39.7258821753;;37.5412037602;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 23:00;11.09.2017;23.00;24.199120986399997;523.0;39.7258821753;;37.5228909779;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 23:05;11.09.2017;23.05;24.199120986399997;524.0;39.7258821753;;37.5228909779;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 23:25;11.09.2017;23.25;24.1890489562;520.0;39.7258821753;;37.4740568917;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 23:30;11.09.2017;23.30;24.199120986399997;518.0;39.7258821753;;37.4740568917;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 23:35;11.09.2017;23.35;24.1890489562;517.0;39.7258821753;;37.4496398486;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 23:40;11.09.2017;23.40;24.1890489562;517.0;39.7258821753;;37.4496398486;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 23:45;11.09.2017;23.45;24.1890489562;517.0;39.7258821753;;37.4496398486;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 23:50;11.09.2017;23.50;24.1890489562;516.0;39.7258821753;;37.4252228055;0;0;0;0;0;2;1;0;0;;;;
11.09.2017 23:55;11.09.2017;23.55;24.178976925900002;515.0;39.7258821753;;37.4008057624;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 00:00;12.09.2017;00.00;24.178976925900002;515.0;39.7258821753;;37.4008057624;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 00:05;12.09.2017;00.05;24.1890489562;514.0;39.7258821753;;37.3519716762;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 00:10;12.09.2017;00.10;24.178976925900002;513.0;39.7258821753;;37.3519716762;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 00:15;12.09.2017;00.15;24.178976925900002;513.0;39.7258821753;;37.3275546331;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 00:20;12.09.2017;00.20;24.158832865300003;512.0;39.7258821753;;37.3275546331;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 00:25;12.09.2017;00.25;24.148760835100003;511.0;39.7258821753;;37.3519716762;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 00:30;12.09.2017;00.30;24.178976925900002;510.0;39.7258821753;;37.2848248077;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 00:35;12.09.2017;00.35;24.158832865300003;509.0;39.7258821753;;37.2848248077;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 00:40;12.09.2017;00.40;24.158832865300003;508.0;39.7258821753;;37.2848248077;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 00:45;12.09.2017;00.45;24.158832865300003;507.0;39.7258821753;;37.2726162862;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 00:50;12.09.2017;00.50;24.148760835100003;506.0;39.7258821753;;37.2726162862;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 00:55;12.09.2017;00.55;24.158832865300003;505.0;39.3048798976;;37.2176779392;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 01:00;12.09.2017;01.00;24.148760835100003;504.0;39.7258821753;;37.2176779392;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 01:05;12.09.2017;01.05;24.148760835100003;504.0;39.7258821753;;37.2176779392;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 01:10;12.09.2017;01.10;24.148760835100003;503.0;39.7258821753;;37.168843853;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 01:15;12.09.2017;01.15;24.1286167745;503.0;39.7258821753;;37.1566353315;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 01:20;12.09.2017;01.20;24.148760835100003;502.0;39.7258821753;;37.1444268099;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 01:25;12.09.2017;01.25;24.1286167745;500.0;39.7258821753;;37.132218288400004;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 01:30;12.09.2017;01.30;24.148760835100003;500.0;39.7258821753;;37.120009766799996;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 01:35;12.09.2017;01.35;24.148760835100003;500.0;39.7258821753;;37.120009766799996;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 01:40;12.09.2017;01.40;24.148760835100003;499.0;39.7258821753;;37.101696984499995;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 02:00;12.09.2017;02.00;24.1286167745;495.0;39.7258821753;;37.0162373337;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 02:05;12.09.2017;02.05;24.1286167745;494.0;39.7258821753;;36.991820290599996;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 02:10;12.09.2017;02.10;24.1185447442;493.0;39.7258821753;;36.991820290599996;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 02:15;12.09.2017;02.15;24.1185447442;492.0;39.7258821753;;36.9674032475;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 02:20;12.09.2017;02.20;24.1286167745;492.0;39.7258821753;;36.9551947259;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 02:26;12.09.2017;02.26;24.1185447442;491.0;39.7258821753;;36.9551947259;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 02:31;12.09.2017;02.31;24.1185447442;490.0;39.7258821753;;36.912464900500005;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 02:36;12.09.2017;02.36;24.1185447442;489.0;39.7258821753;;36.8880478574;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 02:41;12.09.2017;02.41;24.1185447442;489.0;39.7258821753;;36.8880478574;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 02:46;12.09.2017;02.46;24.1185447442;488.0;39.7258821753;;36.8880478574;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 02:51;12.09.2017;02.51;24.1185447442;488.0;39.7258821753;;36.8331095104;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 02:56;12.09.2017;02.56;24.108472714;486.0;39.7258821753;;36.8086924673;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 03:01;12.09.2017;03.01;24.1185447442;485.0;39.7258821753;;36.8086924673;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 03:06;12.09.2017;03.06;24.1185447442;485.0;39.3048798976;;36.784275424200004;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 03:11;12.09.2017;03.11;24.108472714;484.0;39.7258821753;;36.7598583812;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 03:16;12.09.2017;03.16;24.108472714;484.0;39.7258821753;;36.7354413381;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 03:21;12.09.2017;03.21;24.108472714;483.0;39.7258821753;;36.7354413381;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 03:26;12.09.2017;03.26;24.108472714;482.0;39.7258821753;;36.711024295;0;0;0;0;0;2;1;0;0;;;;
12.09.2017 03:31;12.09.2017;03.31;24.108472714;482.0;39.7258821753;;36.6927115126;0;0;0;0;0;2;1;0;0;;;;
